comment_id,text,issue_id,author_id
68831,"{code:java}
#!/bin/bash

BACKUP_FOLDER=/mnt/backup
DAYS_TO_STORE=30
DATE_NOW=$(date +%F)

PRJ_NAMES=( ""operator.oshfood.kg"" ""oshfood.kg"" ""nambafood.kg"" ""nambafood.swift.kg"" ""islegtm.com"" ""operator.islegtm.com"" )
BACKUP_EXIST_CURLS=( ""https://cron.monitoring.maddevs.co/ping/0617c004-6b2a-43a2-b99c-f3e4ffc0290b"" ""https://cron.monitoring.maddevs.co/ping/0ca5940d-9b77-4430-9433 -5bbceddc2f0c"" ""https://cron.monitoring.maddevs.co/ping/962f5eb9-585f-4122-9bd4-c474b0897f5f"" ""https://cron.monitoring.maddevs.co/ping/dd8c41f0-08e0-42fa-8cf9 -66d85e1fbbee"" ""https://cron.monitoring.maddevs.co/ping/bd4a61d4-e6f2-4c8e-aada-b8c2835b569e"" ""https://cron.monitoring.maddevs.co/ping/ee545e04-12f3-45b6-9827 -3dd8829aee71"" )
BACKUP_SOLID=( ""https://cron.monitoring.maddevs.co/ping/a27bd187-e7bd-4bad-bc34-fd64d62228af"" ""https://cron.monitoring.maddevs.co/ping/08e5fc77-5876-4b15-a3db -fa034b1ff74f"" ""https://cron.monitoring.maddevs.co/ping/6dba142c-03b4-49f3-84bb-201927b6d4af"" ""https://cron.monitoring.maddevs.co/ping/954bf081-e5ab-49fe-84c0 -cf0f658a8c76"" ""https://cron.monitoring.maddevs.co/ping/a734ca64-1ca3-440b-8b34-8871bba69669"" ""https://cron.monitoring.maddevs.co/ping/16b61b89-e0da-4002-803b -4b50fe108745"" )

remove_old_backups() {
for PROJECT_DIR in `ls $BACKUP_FOLDER`
do
for TIMESTAMP_BACKUP in `ls $BACKUP_FOLDER/$PROJECT_DIR`
do
if date -d $TIMESTAMP_BACKUP +%s > /dev/null 2>&1; then
if [ ""`date -d $TIMESTAMP_BACKUP +%s`"" -lt ""`date -d \""$DAYS_TO_STORE days ago\"" +%s`"" ]; then
rm -rf $BACKUP_FOLDER/$PROJECT_DIR/$TIMESTAMP_BACKUP
fi
fi
done
done
}


remove_old_calls() {
for PROJECT_DIR in `ls $BACKUP_FOLDER`
do
 if [ -d ""$BACKUP_FOLDER/$PROJECT_DIR/freeswitch_calls_archive/in"" ]; then
for TIMESTAMP in `ls ""$BACKUP_FOLDER/$PROJECT_DIR/freeswitch_calls_archive/taxi-freeswitch/in/""`
do
if [ ""`date -d $TIMESTAMP +%s`"" -lt ""`date -d \""$DAYS_TO_STORE days ago\"" +%s`"" ]; then
                                rm -rf $BACKUP_FOLDER/$PROJECT_DIR/freeswitch_calls_archive/taxi-freeswitch/*/$TIMESTAMP
         fi
done

fi
        if [ -d ""$BACKUP_FOLDER/$PROJECT_DIR/freeswitch_calls_archive/out"" ]; then
        for TIMESTAMP in `ls ""$BACKUP_FOLDER/$PROJECT_DIR/freeswitch_calls_archive/taxi-freeswitch/out/""`
        do
         if [ ""`date -d $TIMESTAMP +%s`"" -lt ""`date -d \""$DAYS_TO_STORE days ago\"" +%s`"" ]; then
                                rm -rf $BACKUP_FOLDER/$PROJECT_DIR/freeswitch_calls_archive/taxi-freeswitch/*/$TIMESTAMP
         fi
        done

fi

done
}

mkdir_all() {
for NAME in ${PRJ_NAMES[@]}
do
mkdir -p $BACKUP_FOLDER/$NAME
done
}

backup_all() {
#operator.oshfood.kg and oshfood.kg

sudo rsync --bwlimit=5000 -a -e ""ssh -p 31862 -i /home/backup-server/.ssh/id_rsa"" backup-server@operator.oshfood.kg:/mnt/backup/* $BACKUP_FOLDER/operator .oshfood.kg/ >> /tmp/operator_oshfood_remover.log 2>&1 && curl -fsS --retry 3 ""${BACKUP_EXIST_CURLS[0]}""
sudo rsync --bwlimit=5000 -a -e ""ssh -p 31862 -i /home/backup-server/.ssh/id_rsa"" backup@oshfood.kg:/mnt/backup/* $BACKUP_FOLDER/oshfood.kg/ > > /tmp/oshfood_remover.log 2>&1 && curl -fsS --retry 3 ""${BACKUP_EXIST_CURLS[1]}""


#nambafood and nambafood.swift.kg

sudo rsync --bwlimit=5000 -a -e ""ssh -p 47305 -i /home/backup-server/.ssh/id_rsa"" backup-server@nambafood.kg:/mnt/backup/* $BACKUP_FOLDER/nambafood.kg / >> /tmp/nambafood_remover.log 2>&1 && curl -fsS --retry 3 ""${BACKUP_EXIST_CURLS[2]}""
sudo rsync --bwlimit=5000 -a -e ""ssh -i /home/backup-server/.ssh/id_rsa"" backup-server@nambafood.swift.kg:/mnt/backup/* $BACKUP_FOLDER/nambafood.swift. kg/ >> /tmp/nambafood_swift_remover.log 2>&1 && curl -fsS --retry 3 ""${BACKUP_EXIST_CURLS[3]}""

# islegtm.com and operator.islegtm.com


sudo rsync --bwlimit=5000 -a -e ""ssh -p 47305 -i /home/backup-server/.ssh/id_rsa"" backup-server@operator.islegtm.com:/mnt/backup/* $BACKUP_FOLDER/operator .islegtm.com/ >> /tmp/operator_islegtm_remover.log 2>&1 && curl -fsS --retry 3 ""${BACKUP_EXIST_CURLS[4]}""
sudo rsync --bwlimit=5000 -a -e ""ssh -p 47305 -i /home/backup-server/.ssh/id_rsa"" backup-server@islegtm.com:/mnt/backup/* $BACKUP_FOLDER/islegtm.com / >> /tmp/islegtm_remover.log 2>&1 && curl -fsS --retry 3 ""${BACKUP_EXIST_CURLS[5]}""

}

backup_sha_compare() {
for PRJ_INDEX in ${!PRJ_NAMES[@]}
        do
SHA_HERE=""""
        PATHS=$( find $BACKUP_FOLDER/""${PRJ_NAMES[$PRJ_INDEX]}""/* -name ""*"" ! -name ""sha.txt"" -type f | sort )
        for FILE in $PATHS
           do
                        TEMP=$( sha1sum ""$FILE"" | awk '{ print $1 }' )
                       # echo ""$FILE $TEMP""
                        SHA_HERE=""$SHA_HERE $TEMP""
                done

        SHA_HERE=$( echo ""$SHA_HERE"" | sha1sum | awk '{ print $1 }' )
        SHA_FROM=$( cat $BACKUP_FOLDER/""${PRJ_NAMES[$PRJ_INDEX]}""/sha.txt )

if [ ""$SHA_HERE"" == ""$SHA_FROM"" ]; then
curl -fsS --retry 3 ""${BACKUP_SOLID[$PRJ_INDEX]}"" > /dev/null
else
echo ""$DATE_NOW: Corrupt Folder"" >> $BACKUP_FOLDER/""${PRJ_NAME[$PRJ_INDEX]}""/error_log.txt
fi
                done
}

remove_old_backups
remove_old_calls
mkdir_all
backup_all
backup_sha_compare
{code}",676062,291
68697,"Communication with Dima. I checked the nginx config, looked for the problem in the nginx, taxi-db, taxi-celery logs, restarted the c nginx container, access to koltaxi.swift.kg worked, but an error popped up during login:

{
  ""message"": ""runtime error: invalid memory address or nil pointer dereference""
}
Dima managed to log in, the problem was in the cache of my browser, everything works",676067,291
119035,"[~saran] This is seems not to be the problem with styles or some text alignment.
Please ask content manager to fill in correct name in admin panel for this product.
This is the name of the product can be changed.
look my screenshot
 !screenshot(6).png|thumbnail!",679108,1
119038,"There is a missing part of the text as I circle (please see the image). I saw that the text put in the admin panel is correct.



!Screen Shot 2563-06-08 at 17.30.18.png|thumbnail!!Screen Shot 2563-06-08 at 17.20.12.png|thumbnail!",679108,1
119068,[~r.krasnov] Please see the comment above,679108,1
119081,[~saran] https://magento-staging.edumall.co.th/digital-marketing/expertgoogleadwordstechnics Please check it now,679108,1
119093,"Looks good now.

thank you.",679108,1
119152,Looks good[~r.krasnov],679120,1
119103,[~saran] Hello! Please check this task on stage https://magento-staging.edumall.co.th/,679141,1
119104,This part is missing. [~r.krasnov]!IMG_6415.jpg!,679141,1
119144,[~saran] I will fix it here https://jira.topica.vn/browse/ETBA-126,679141,1
119163,"[~saran] [~kirill] Icons are not missing, there are no icons in categories. So I created checker to remove img tag to not show broken icons.",679141,1
119177,"[~r.krasnov]

Looks good now.",679141,1
119218,[~saran] Hello! Please check this here https://magento-staging.edumall.co.th/,679153,1
119231,Looks good [~r.krasnov],679153,1
119359,Done fixing. We can double check it.,679163,1
119386,looks good,679163,1
119221,[~saran] Please check this task here https://magento-staging.edumall.co.th/,679176,1
119232,[~r.krasnov] Is it possible to make all the text (course name) readable in one page?,679176,1
119275,[~saran] Did it. Please check https://magento-staging.edumall.co.th/,679176,1
119279,"[~r.krasnov] The text looks good now but some part is still missing (see image)
!IMG_9433240004DD-1.jpeg!",679176,1
119438,[~saran] Please check it out here https://magento-staging.edumall.co.th/,679176,1
119450,[~r.krasnov],679176,1
119196,[~saran] check this here https://magento-staging.edumall.co.th/,679189,1
119201,Looks good [~r.krasnov],679189,1
119046,"[~saran] I have edited the markup. Now we have 2 columns because with 3 columns the text doesn't fit it at all.

https://magento-staging.edumall.co.th/ Check here",679196,1
119050,"[~r.krasnov]

I believe we have some issue related to a responsive design. I found that we have multiple UI issues related to this. Do you think we need to use adaptive design to solve all issues together? or Is there any solution for this.



Ps. for this particular ticket, I think it is ok for now. However, I believe we should have a better design for this part.",679196,1
119079,[~saran] I think in the future it would be better to improve the design for mobile version,679196,1
119118,well noted,679196,1
119032,"[~saran] Hello! Please check this task here https://magento-staging.edumall.co.th/ on our stage.
This task should be done on prod in admin panel here Content > Design > Configuration > Footer > Miscellaneous HTML
and set there text for title and button as shown on the screenshot
 !Screenshot from 2020-06-08 11-55-40.png|thumbnail!",679198,1
119040,"[~r.krasnov] Thank you very much.

[~wasawat@topica.asia] Please support fixing the text as shown above.",679198,1
119042,So you guy will deploy in [www.edumall.co.th|http://www.edumall.co.th/] right,679198,1
119033,[~saran] Hello! Please check it here https://magento-staging.edumall.co.th/,679204,1
119067,Looks good now [~r.krasnov],679204,1
118989,[~saran] Could you please tell me where i can switch on the instagram block and blue block on the right side in admin. Because i don't see this on my local machine,679210,1
118990,I believe it is the code from Insider. [~jakkaphan] Could you please provide some information about this?,679210,1
119031,"[~r.krasnov] Yes there is the code with Insider team. I was under the code ""<script async
src=""//edumallth.api.useinsider.com/ins.js?id=10003632""></script>""",679210,1
119184,[~r.krasnov] Looks good on Staging.,679210,1
119296,"[~kirill] Please go to the admin and delete it there Content > Elements > Blocks > choose block with identifier ""footer"" and find there tel number.
I can't do this on production because of creds but I did it for test on stage here https://magento-staging.edumall.co.th/
Please do this on production.
 !Screenshot from 2020-06-12 16-43-06.png|thumbnail! !screenshot(7).png|thumbnail!",679255,1
119499,"[~r.krasnov, can you please move an email like this:

 !screenshot-1.png|thumbnail!",679255,1
119542,[~kiril] Hello! Please check this out on stage https://magento-staging.edumall.co.th/,679255,1
119543,Looks alright,679255,1
119222,"[~denis.petrov], Could you please say when product feed will be ready?",679269,1
119226,"[~Nursultan], If everything will be clear, I will do it tomorrow.
 # What is the difference between price and sale_price?
 # What is brand/gtin/mpn? I don't see such attributes in magento. Looks like ""identifier_exists"" will always be false.",679269,1
119250,"[~denis.petrov], I updated the product feed
(Regarding google ads policy we cannot launch shopping ads campaign in the merchant centre, so product feed will be use only in dynamic remarketing)",679269,1
119365,"[~denis.petrov], Could you please say when product feed will be ready?",679269,1
119374,"[~Nursultan], will do it tomorrow",679269,1
119437,[~khalezin.d] file is located in \{magento_root}/pub/google_feed.xml,679269,1
119439,Done,679269,82
119454,"[~denis.petrov], What is the status of this task ?",679269,1
119470,"[~Nursultan], [https://edumall.co.th/google_feed.xml]",679269,1
119472,"[~denis.petrov], Could you please provide xls and csv formats ?",679269,1
119534,[~Nursultan] will do tomorrow,679269,1
119562,"[~khalezin.d],
\{magento_root}/pub/google_feed.xml
\{magento_root}/pub/google_feed.xls
\{magento_root}/pub/google_feed.csv",679269,1
119627,"[~denis.petrov], 1. Some products have got item description, please check (Haven't got Item description
(ID: 3742 3753 3789 3827 3874 3910 3911 3913 3914 3915 3917 3918 3958)

2. Do we have shorten descriptions? Currently, they are very long?",679269,1
119688,"[~denis.petrov], When will product feed be prepared?",679269,1
119736,"[~Nursultan]

# These courses does not have any description in the Marketplace
# We are using descriptions which are coming from the Marketplace

Should we remove products without descriptions and shorten the description to some length?",679269,1
119737,"[~kiril],

1. Sure, you can remove these items from the product feed
2. Yes, Item description has a limitation in characters - 25 characters maximum",679269,1
119821,"[~denis.petrov],

I used this link (https://edumall.co.th/google_feed.xml) and I get the previous version of product feed with long item description, please check it",679269,1
120418,"[~Nursultan] report here little update and status for this task.

Is Google Campaign with the feed launched? Does this feed work as expected?",679269,374
119164,[~saran] [~kirill] Please check this task here https://magento-staging.edumall.co.th/ + this task https://jira.topica.vn/browse/EVAB-719,679276,1
119179,Looks good now for ETL. [~r.krasnov],679276,1
119608,Widget disappeared if there were less than 5 products (fixed).,679285,1
119715,I can still see the error,679285,1
119716,!screenshot-1.png|thumbnail!,679285,1
119505,Happens only on stage/prod.,679290,1
119612,fixed.,679290,1
119679,fixed.,679301,1
119291,"added sentry. [~khalezin.d], need to move sentry configuration to environment variables, check env.php.",679311,1
119294,"||site||variable||value||
|stage tl|MAGENTO_SENTRY_DSN|https://8fa48ad77b4e49e991ae010c64a2de7a@o39838.ingest.sentry.io/5274389|
|stage tl|MAGENTO_SENTRY_ENVIRONMENT|staging|
|stage tl|MAGENTO_SENTRY_LOG_LEVEL|300|
|prod tl|MAGENTO_SENTRY_DSN|https://8fa48ad77b4e49e991ae010c64a2de7a@o39838.ingest.sentry.io/5274389|
|prod tl|MAGENTO_SENTRY_ENVIRONMENT|production|
|prod tl|MAGENTO_SENTRY_LOG_LEVEL|300|",679311,1
119399,"*Report:*

Started from bifrost tl and found a note that it received transactions for omise from siren.
Continued investigation in siren

*Next step:*

Find how omise payments work in siren",679318,1
119405,"*Report:*

Discovered how omise API works

*Next step:*

In staging Magento change payment source to staging etl-payment-gate.

Set up staging siren to process staging omise payments

*Blockers:*

staging admin Magento doesn't work

https://magento-staging.edumall.co.th/admin/admin/",679318,1
119406,"*Report:*

staging admin Magento works from incognito tab

*Next step:*

In staging Magento change payment source to staging etl-payment-gate.

Set up staging siren to process staging omise payments

*Blockers:*

Need Magento developers help to:
 * get admin creds
 * change the url

",679318,1
119408,"*Report:*

Had a call with Magento dev Radik and got all needed info

*Next step:*

Implement staging online payment in admin Magento",679318,1
119410,"*Report:*

Made Magento work with online payments

*Next step:*

To make backend work properly with online payments
",679318,1
119511,"*Report:*
 # Today I started from production thai admin magento [http://admin.edumall.co.th/admin/admin/] and got online payment url: [https://epayment.edumall.co.th/ecommerce/checkout]
 # From the url I found that it was [https://git.edumall.io/edumalltl/etl-epayment-gate] service
 # I checked staging thai admin magento and replaced online payment url with the correct one: [http://edumalltl-etl-epayment-gate-web-staging.tsts.edumall.io/ecommerce/checkout]
 # Next, I had to investigate how code works in [https://git.edumall.io/edumalltl/etl-epayment-gate]
 # I replaced some urls to correct ones and made a little refactor: [https://git.edumall.io/edumalltl/etl-epayment-gate/merge_requests/257/diffs]
 # Next, I had a call with devops Dmitrii because direct request was failing with 400 error. We discovered that
 # [https://git.edumall.io/edumalltl/e-payment] and [https://git.edumall.io/edumalltl/etl-epayment-gate] have very similar namesapces and I was wrong in changing one url . I put the correct url back: [https://git.edumall.io/edumalltl/etl-epayment-gate/merge_requests/261/diffs]
 # Further on, I had to investigate how [https://git.edumall.io/edumalltl/e-payment] works with Omise provider.
 # I aslo checked all ENV variables for [https://git.edumall.io/edumalltl/e-payment], [https://git.edumall.io/edumalltl/etl-epayment-gate] and replaced urls for related services with the correct ones
 # Next, I asked developer Azat to provide me an access to Omise dashboard and compared API keys. The keys were correct.
 # I checked Omise dashboard logs and found that no requests came to the service.
 # I added an extra logging to the [https://git.edumall.io/edumalltl/etl-epayment-gate] and found that request to the /epayment/chargeEcom endpoint for [https://git.edumall.io/ edumalltl/e-payment] fails with 500 error.
 # I manually sent the request to the endpoint and found that fetching user from Magento failed.
 # After checking the codebase I found that credentials for Magento were incorrect. I put correct creds and redeployed the service [https://git.edumall.io/edumalltl/e-payment]. Online payments became operational.
 # I removed extra logging from [https://git.edumall.io/edumalltl/etl-epayment-gate]: [https://git.edumall.io/edumalltl/etl-epayment-gate/merge_requests/264/diffs ]



*Next step:*

QA
 ",679318,1
119514,"Steps to QA:
 # Login to [http://magento-staging.edumall.co.th|http://magento-staging.edumall.co.th/admin]. I used gmail account.
 # Choose any course
 # Choose online payment
 # From the [https://www.omise.co/api-testing] take any card code that suits you best. Only card number makes sense. Cardholder, expiration date, cvv don't matter. Notice, that according to the provided doc some card numbers may return fail result.
 # Submit the form. You should see success

",679318,1
119148,Checking the flow of COD and exploring how java e-payment service handles it.,679326,1
119151,"[~saran] [~pornprapa] I found that landing payment service after choosing COD sends requests to
/epayment/cod to java backend e-payment service after a user clicks on Buy button. Need to check whether the status of contactc3 is being changed there or not, or there's an error during that request which should be made. Looking at the code i found that there is a http service that makes that request. Need to debug it",679326,1
119153,"Thank you [~azat17].

Is there any CTA for us to help you check?",679326,1
119165,[~saran] thanks. I think I'm going to handle it on my own. I found that an error appears before the request to the contactc3's status. I manage to fix that error then contacts' statuses should work corretly,679326,1
119169,"During debugging the request of changing type of contactc3 i found that the request itself works fine. But for some landings there appears an error because ContactLDP becomes null. It happens sometimes during parsing price of courses. But the most funny part of this functionality was that if a user chooses COD payment and clicks on submit button they would always be redirected to cod-v5.html ""thank you"" page, no matter if the payment was successful or failure and users would think that everything is right. I now changed that logic in frontend and it shows error page with error messages

!image-2020-06-10-19-37-58-016.png!



!image-2020-06-10-19-38-04-892.png!",679326,1
